Dsr Loads, , , , , , Msr Loads, , , , , , Dsr Pos, , , Msr Pos, , , Preprocessing PID Computed, , , PID Setpoints, , , Post Processing PID Computed, , , Next Pos, , , Axis, Sign, Point, PID-P, , , Deadbands Lower (0) and Upper (1), , , , , , LWR External, , , , , ,Timestamp, Cartesian Frame
Fx, Fy, Fz, Mx, My, Mz, Fx, Fy, Fz, Mx, My, Mz, Px, Py, Pz, Px, Py, Pz, PIDx, PIDy, PIDz, Fx, Fy, Fz, PIDx, PIDy, PIDz, Px, Py, Pz, Sign, Axis, Point, PIDx-P, PIDy-P, PIDz-P, DeadFx[0], DeadFx[1], DeadFy[0], DeadFy[1], DeadFz[0], DeadFz[1], Fx, Fy, Fz, Mx, My, Mz, t[s], T(0 0), T(0 1), T(0 2), T(0 3), T(1 0), T(1 1), T(1 2), T(1 3), T(2 0), T(2 1), T(2 2), T(2 3)
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.5058,4.3875,-22.5264,3.36347,-2.70866,0.405597,-0.71854,-0.000354335,0.129877,-0.718612,-0.00024788,0.129053,6.2436e-005,1.87477e-005,0.542343,5.76595,4.46562,-22.2552,-6.2436e-005,-1.87477e-005,-0.000454234,-0.718549,-0.00026624,0.129508,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.59031,-3.3054,1.67272,0.406666,0.899409,-0.672772,1439423324443,-1,0,0,-0.718549,0,1,0,-0.00026624,0,0,-1,0.129508
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.51951,4.3827,-22.5274,3.36335,-2.7098,0.407415,-0.71854,-0.000354335,0.129877,-0.718619,-0.000245102,0.129067,5.91449e-005,1.99008e-005,0.544373,5.76595,4.46562,-22.2552,-5.91449e-005,-1.99008e-005,-0.000454437,-0.718559,-0.000264619,0.129521,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.61767,-3.26332,1.62094,0.39912,0.898971,-0.660531,1439423324445,-1,0,0,-0.718559,0,1,0,-0.000264619,0,0,-1,0.129521
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.51038,4.38546,-22.5215,3.36288,-2.70871,0.405801,-0.71854,-0.000354335,0.129877,-0.718625,-0.000242782,0.12908,6.13362e-005,1.92391e-005,0.532654,5.76595,4.46562,-22.2552,-6.13362e-005,-1.92391e-005,-0.000453265,-0.718563,-0.000261637,0.129533,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.57926,-3.26187,1.69554,0.399904,0.901918,-0.663202,1439423324447,-1,0,0,-0.718563,0,1,0,-0.000261637,0,0,-1,0.129533
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.48406,4.38743,-22.5177,3.36252,-2.70661,0.402091,-0.71854,-0.000354335,0.129877,-0.718631,-0.000239076,0.129094,6.76534e-005,1.8765e-005,0.524986,5.76595,4.46562,-22.2552,-6.76534e-005,-1.8765e-005,-0.000452499,-0.718563,-0.000257453,0.129547,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.57098,-3.32267,1.73169,0.411839,0.905544,-0.683985,1439423324449,-1,0,0,-0.718563,0,1,0,-0.000257453,0,0,-1,0.129547
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.48281,4.38499,-22.5232,3.36305,-2.70704,0.401947,-0.71854,-0.000354335,0.129877,-0.718638,-0.000234689,0.12911,6.79541e-005,1.93515e-005,0.536007,5.76595,4.46562,-22.2552,-6.79541e-005,-1.93515e-005,-0.000453601,-0.71857,-0.000253653,0.129563,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.57267,-3.31626,1.71433,0.410393,0.904342,-0.681017,1439423324451,-1,0,0,-0.71857,0,1,0,-0.000253653,0,0,-1,0.129563
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.49374,4.37738,-22.5287,3.36315,-2.7083,0.403728,-0.71854,-0.000354335,0.129877,-0.718644,-0.000230536,0.129125,6.53293e-005,2.11784e-005,0.547016,5.76595,4.46562,-22.2552,-6.53293e-005,-2.11784e-005,-0.000454702,-0.718578,-0.00025133,0.129579,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.60202,-3.28134,1.64299,0.404571,0.901334,-0.67208,1439423324453,-1,0,0,-0.718578,0,1,0,-0.00025133,0,0,-1,0.129579
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.50341,4.36918,-22.5297,3.36266,-2.70922,0.405373,-0.71854,-0.000354335,0.129877,-0.71865,-0.000224989,0.12914,6.30108e-005,2.31448e-005,0.549042,5.76595,4.46562,-22.2552,-6.30108e-005,-2.31448e-005,-0.000454904,-0.718586,-0.000247752,0.129595,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.58529,-3.30606,1.6448,0.409807,0.898978,-0.682017,1439423324455,-1,0,0,-0.718586,0,1,0,-0.000247752,0,0,-1,0.129595
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.50889,4.36744,-22.5238,3.36176,-2.70928,0.406058,-0.71854,-0.000354335,0.129877,-0.718654,-0.000219922,0.129153,6.16948e-005,2.35641e-005,0.537189,5.76595,4.46562,-22.2552,-6.16948e-005,-2.35641e-005,-0.000453719,-0.718592,-0.000243107,0.129607,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.55675,-3.29351,1.68138,0.407538,0.899002,-0.678312,1439423324457,-1,0,0,-0.718592,0,1,0,-0.000243107,0,0,-1,0.129607
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.49066,4.37163,-22.5156,3.36098,-2.70735,0.403323,-0.71854,-0.000354335,0.129877,-0.718659,-0.000216347,0.129167,6.60696e-005,2.25574e-005,0.520771,5.76595,4.46562,-22.2552,-6.60696e-005,-2.25574e-005,-0.000452077,-0.718592,-0.000238523,0.129619,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.55221,-3.27882,1.72968,0.405163,0.905015,-0.674941,1439423324459,-1,0,0,-0.718592,0,1,0,-0.000238523,0,0,-1,0.129619
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.47808,4.37473,-22.517,3.3613,-2.70663,0.401426,-0.71854,-0.000354335,0.129877,-0.718664,-0.00021161,0.129182,6.90898e-005,2.18146e-005,0.523548,5.76595,4.46562,-22.2552,-6.90898e-005,-2.18146e-005,-0.000452355,-0.718594,-0.000233042,0.129634,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.59468,-3.30678,1.69659,0.410457,0.909394,-0.68455,1439423324461,-1,0,0,-0.718594,0,1,0,-0.000233042,0,0,-1,0.129634
