34.02328,26.21606,3.3
74.25867,30.0,66.78479
32.29931,32.05569,74.4
35.58714,8.341107,1.800001
24.37893,41.08789,74.4
73.84802,30.0,6.79101
18.20487,0.0,74.37149
18.20496,38.68206,0.02952665
29.15627,12.84405,3.3
0.3148392,0.0,67.21275
31.50595,7.625716,1.800001
73.55288,0.0,67.96415
23.3989,23.8221,71.1
32.55595,25.53183,3.3
29.87987,26.21189,1.800001
49.82228,26.01881,74.4
46.46685,29.68365,74.4
29.15627,12.84405,1.800001
65.26057,32.87314,3.186133
45.92796,20.66481,3.3
44.3151,23.45837,1.800001
44.3151,11.51782,3.3
52.2,0.0,0.0
27.93315,29.68365,74.4
28.58266,42.14672,74.4
51.80099,21.46088,3.3
56.19487,38.68213,0.02953783
20.3,39.62,0.0
73.55288,0.0,6.435849
22.2,0.0,74.4
18.20487,0.0,0.0285171
28.47204,20.66481,3.3
55.8586,0.0,0.0
20.3,39.62,74.4
42.89405,27.35048,1.800001
44.3151,23.45837,3.3
25.8119,17.4881,3.3
26.49869,21.38306,1.800001
12.54209,35.42909,1.989596
61.72242,35.51167,72.45805
12.67758,35.51167,72.45805
25.98491,15.51058,1.800001
41.09496,6.786787,3.3
46.34699,19.10096,3.3
40.37672,8.760141,3.3
0.1413226,0.0,66.78479
28.47621,24.80823,3.3
46.46685,29.68365,0.0
42.10069,32.05569,74.4
0.03554299,0.0,8.064717
18.5414,0.0,74.4
44.52013,26.21189,1.800001
30.0849,11.51782,3.3
30.01763,31.05116,71.1
72.81776,30.0,5.881283
0.0,30.0,65.87487
37.2,32.8762,3.3
33.30504,6.786787,3.3
74.25867,0.0,66.78479
6.000001,30.0,70.10989
46.4881,17.4881,1.800001
56.19513,0.0,0.0285171
40.37672,26.21606,1.800001
45.92379,24.80823,3.3
2.004795,0.0,68.70498
29.15627,22.13215,1.800001
44.38237,31.05116,71.1
48.41509,19.46562,3.3
39.17752,28.70318,3.3
29.15627,22.13215,3.3
22.2,19.0,3.3
29.87987,8.764309,1.800001
16.17604,37.64389,0.7117205
41.84405,25.53183,3.3
42.10069,32.05569,0.0
56.20698,38.67639,74.36942
38.81286,8.341107,3.3
16.38765,37.75328,73.7627
49.82228,26.01881,3.3
28.47204,14.31138,3.3
38.81286,26.63509,3.3
26.49869,13.59314,3.3
35.22248,28.70318,3.3
51.0011,23.8221,0.0
0.03554299,30.0,8.064717
26.49869,21.38306,3.3
45.24373,12.84405,1.800001
39.17752,6.273011,1.800001
33.30504,28.18941,1.800001
16.17604,37.64389,73.68829
22.59901,21.46088,71.1
74.25867,30.0,7.615209
41.52974,42.78616,74.4
25.98491,19.46562,3.3
6.000001,30.0,4.290112
27.33762,11.79405,1.800001
39.68445,32.66965,71.1
26.10309,27.99071,0.0
48.41509,15.51058,3.3
48.5881,17.4881,3.3
73.84802,30.0,67.60899
37.2,26.7762,3.3
37.2,8.2,3.3
74.4,0.0,8.525135
74.36446,0.0,8.064717
28.47621,24.80823,1.800001
27.9119,17.4881,1.800001
