Certus1
3474994699.2933	0.992783880710 -0.062411804209 0.102395961335 366.538081715428 -0.074388577336 -0.990264186974 0.117657042111 -82.514029513662 0.094055865125 -0.124425104748 -0.987761047796 -2188.384898250255 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994699.3255	0.992806177716 -0.062144829215 0.102342140351 366.726023521046 -0.074059114167 -0.990359080200 0.117064682436 -82.416112951168 0.094080503287 -0.123801908171 -0.987837003981 -2188.429231191951 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994699.3944	0.992630075453 -0.061949197830 0.104152917361 367.010706495872 -0.073894236932 -0.990608045038 0.115044960143 -82.341651107375 0.096047774857 -0.121893387820 -0.987885027192 -2188.029012154942 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994699.4603	0.992677154348 -0.061221261544 0.104134645389 367.294436259986 -0.073497550803 -0.990234850544 0.118461178426 -82.153197238618 0.095865412226 -0.125247346891 -0.987483126355 -2188.325989335072 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994699.4929	0.992769631617 -0.060181509643 0.103858771590 367.597097317487 -0.072579146310 -0.990111567998 0.120047284177 -81.898827223019 0.095607144399 -0.126717279067 -0.987320619214 -2188.433829961634 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994699.5612	0.992819867033 -0.059785360153 0.103607057361 367.995713122750 -0.072243888013 -0.990020105596 0.121000046121 -81.826405920570 0.095339038533 -0.127616226350 -0.987230756462 -2188.336728403940 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994699.6282	0.992870636882 -0.060428544349 0.102743804896 368.425041489689 -0.072956636817 -0.989732303592 0.122911742200 -81.662849497572 0.094261485035 -0.129531302218 -0.987084805974 -2188.107273718773 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994699.6605	0.992873822844 -0.060928424366 0.102417278895 368.563962536076 -0.073657749627 -0.989356010212 0.125495900241 -81.602262449702 0.093680882958 -0.132145420510 -0.986793534640 -2188.040743075296 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994699.7294	0.992790180640 -0.061162605500 0.103086337184 368.964474584032 -0.074375850922 -0.988767923652 0.129638828893 -81.298825225259 0.093999415025 -0.136371290401 -0.986188106362 -2187.733559328719 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994699.7942	0.992425951135 -0.062275758301 0.105888910854 369.262217751714 -0.075371201162 -0.989347044268 0.124545606238 -81.016432780574 0.097004708902 -0.131583266131 -0.986547480117 -2187.398169363421 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994699.8265	0.992338186288 -0.063132224105 0.106203796142 369.322039879125 -0.075973642998 -0.989670753770 0.121572220109 -81.028949426910 0.097431666336 -0.128709445699 -0.986884465874 -2187.658269866543 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994699.8934	0.992273019152 -0.063480562407 0.106604285368 369.537814893082 -0.076144144379 -0.989938617604 0.119262746289 -81.001376185869 0.097960832679 -0.126458497429 -0.987123053975 -2187.662038555464 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994699.9256	0.992276450112 -0.063002983916 0.106855372211 369.533406631028 -0.075898270681 -0.989715092304 0.121257942314 -80.948035772426 0.098116762382 -0.128431538511 -0.986852795940 -2187.750665468855 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994699.9600	0.992200789312 -0.062930100799 0.107598309014 369.430644949499 -0.075901785437 -0.989739566337 0.121055812728 -81.022584166757 0.098876249205 -0.128278576704 -0.986796885941 -2187.728404213657 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994700.0284	0.991987647905 -0.062614474795 0.109726632817 368.756083890454 -0.075989942534 -0.989580440206 0.122295057118 -81.316956281616 0.100925888834 -0.129653306583 -0.986409643635 -2187.813610215803 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994700.0621	0.991854174341 -0.062604366900 0.110932367175 368.283812171199 -0.076064850655 -0.989661756959 0.121588425876 -81.551355718004 0.102173554978 -0.129036041699 -0.986362136645 -2187.815298540959 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994700.1290	0.991939382774 -0.061717835968 0.110666931040 367.360364748343 -0.075493103637 -0.989286620403 0.124951086408 -81.963637802449 0.101769603544 -0.132298493622 -0.985971630616 -2188.259318261109 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994700.1620	0.992065898171 -0.060452798991 0.110230271614 367.130906973287 -0.074466679825 -0.988999709863 0.127805662966 -82.008221302036 0.101291496592 -0.135000122165 -0.985654604683 -2188.461125503877 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994700.2275	0.991872628611 -0.060194741566 0.112094967325 366.775963705569 -0.074178491218 -0.989369869843 0.125079223245 -82.386154241171 0.103374271714 -0.132377693494 -0.985794048579 -2188.652011053391 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994700.2599	0.991686786192 -0.060861015535 0.113372196235 366.677544263368 -0.074613211408 -0.989807427674 0.121301792258 -82.480398143288 0.104834091662 -0.128752448169 -0.986119982718 -2188.704296098590 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994700.3276	0.991577005904 -0.060808002223 0.114356583670 366.446959900894 -0.073865616099 -0.990771184297 0.113650037944 -82.534494386525 0.106390376075 -0.121139783853 -0.986917545009 -2188.898170068150 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994700.3944	0.991881970065 -0.058948124646 0.112673315657 366.344064065177 -0.072360826714 -0.990263450219 0.118921023870 -82.539360511742 0.104566094972 -0.126108753708 -0.986489996919 -2189.139542906071 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994700.4266	0.991847372628 -0.058300061745 0.113313248173 366.145045794745 -0.071893712502 -0.990186472493 0.119841744788 -82.671736131611 0.105214464374 -0.127011229786 -0.986305259032 -2188.522111294459 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994700.4953	0.992205269573 -0.056243318303 0.111199784973 365.978750352674 -0.069895786888 -0.989947264641 0.122959311174 -82.609302275789 0.103166283286 -0.129773272962 -0.986162063566 -2188.520210720672 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994700.5599	0.992528594909 -0.054872236242 0.108977180993 365.896565864091 -0.068127537376 -0.990201943320 0.121896472863 -82.688923440540 0.101220684341 -0.128410081906 -0.986542053805 -2188.772993374030 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994700.5921	0.992517068546 -0.054284229060 0.109375916547 365.837064461172 -0.067644317291 -0.990173256793 0.122397581146 -82.789873626822 0.101656849171 -0.128880347639 -0.986435877799 -2188.497761347284 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994700.6588	0.992500848262 -0.054482715050 0.109424402944 365.746562464464 -0.067095543767 -0.991084661403 0.115105959612 -82.733576526904 0.102177562143 -0.121584652372 -0.987307914534 -2188.557972835917 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994700.6930	0.992559537828 -0.054254567343 0.109004613618 365.673548877300 -0.066894126339 -0.991010084413 0.115862800124 -82.697132224948 0.101738585251 -0.122292495737 -0.987265823250 -2188.642224786835 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994700.7621	0.992745944803 -0.054150622013 0.107346165336 365.690736042852 -0.066809828707 -0.990754267809 0.118078057262 -82.739874152559 0.099959671193 -0.124393291435 -0.987185075445 -2188.928824772689 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994700.7946	0.992784540459 -0.054088934205 0.107019827236 365.635035077273 -0.066879929580 -0.990544025139 0.119789854665 -82.725527409901 0.099528544873 -0.126082994324 -0.987014258913 -2188.840339732339 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994700.8639	0.992817063034 -0.054220876059 0.106650719396 365.651344369889 -0.067012680146 -0.990476957810 0.120269267679 -82.695798000227 0.099113975039 -0.126552331657 -0.986995910480 -2188.748801653680 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994700.8971	0.992845782734 -0.054357328837 0.106313369380 365.664416657159 -0.067038924789 -0.990555922631 0.119602452753 -82.687248264688 0.098808067840 -0.125873924794 -0.987113327226 -2188.963929361953 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994700.9628	0.992738726879 -0.054394462700 0.107289620102 365.683668277134 -0.067189767243 -0.990558186674 0.119499012510 -82.693887092882 0.099776526958 -0.125840062145 -0.987020224427 -2188.636982853388 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994700.9953	0.992838061769 -0.054207773269 0.106461732189 365.702041644825 -0.066863313526 -0.990622199878 0.119150973193 -82.629145917632 0.099004446404 -0.125416005461 -0.987151936212 -2189.043770043043 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994701.0634	0.992902773110 -0.053982284939 0.105971675762 365.795143733557 -0.066620834085 -0.990584683364 0.119597865991 -82.603991744353 0.098517752800 -0.125808974229 -0.987150623961 -2189.128065039109 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994701.1302	0.992822904476 -0.054410094426 0.106499868416 365.735448065548 -0.067096106161 -0.990575139464 0.119411078268 -82.674193977247 0.098998953965 -0.125699780030 -0.987116392537 -2188.818486712390 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994701.1632	0.992849931079 -0.054083425721 0.106414272625 365.775155128415 -0.066858148813 -0.990471837892 0.120397368241 -82.538034490731 0.098888838062 -0.126651180036 -0.987005813712 -2188.823997458044 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994701.2286	0.992683832938 -0.054599397035 0.107692681581 365.778601172933 -0.067556791236 -0.990400300404 0.120595708536 -82.749499391313 0.100074411218 -0.126988782193 -0.986842926416 -2188.479409024084 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994701.2609	0.992721277904 -0.054465278474 0.107415072674 365.808729649816 -0.067464124591 -0.990313873104 0.121354953055 -82.716312552697 0.099765005337 -0.127718307923 -0.986780105967 -2188.623009436490 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994701.2931	0.992750153137 -0.054037295286 0.107364352391 365.857673784961 -0.067147977548 -0.990192400811 0.122515951971 -82.631556329674 0.099690935182 -0.128837029204 -0.986642152631 -2188.661301526050 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994701.3618	0.992830864382 -0.053735332351 0.106767920220 365.975320272049 -0.066703125578 -0.990303527005 0.121859006395 -82.578169645017 0.099184513756 -0.128107136641 -0.986788221339 -2188.856740983902 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994701.3941	0.992849500666 -0.053426609293 0.106749550102 366.076409712225 -0.066432141462 -0.990273517861 0.122250277725 -82.474503642528 0.099179834686 -0.128467728409 -0.986741811797 -2188.843104101157 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994701.4285	0.992807560252 -0.053444748751 0.107129861088 366.200661257514 -0.066414570015 -0.990378379875 0.121407452680 -82.453514818146 0.099610507456 -0.127649220552 -0.986804653058 -2188.614443095658 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994701.4972	0.992807229515 -0.053656694611 0.107026931872 366.489080395959 -0.066698984099 -0.990253957333 0.122263426689 -82.343288866992 0.099423591480 -0.128522601549 -0.986710134917 -2188.539724794538 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994701.5310	0.992755077633 -0.054246045268 0.107213443216 366.696145777828 -0.066999384304 -0.990609953865 0.119176347513 -82.328309248641 0.099741858496 -0.125496158812 -0.987067513287 -2188.294969957609 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994701.5980	0.992915678697 -0.055425494249 0.105102186395 367.046338566012 -0.067903906303 -0.990553829499 0.119130895963 -82.140602492139 0.097506484433 -0.125423783436 -0.987300035472 -2188.980751891776 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994701.6640	0.992965713304 -0.056014679642 0.104314178649 367.578699382304 -0.068624019305 -0.990215793266 0.121504842461 -81.837428330272 0.096487492335 -0.127808600773 -0.987094283942 -2189.100505171611 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994701.6966	0.993028462695 -0.056118357673 0.103659067190 367.730061583751 -0.068942751409 -0.989809275139 0.124597334950 -81.829613026905 0.095610508349 -0.130875241282 -0.986777736835 -2188.953708081004 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994701.7614	0.993154746183 -0.056304813499 0.102339719129 368.252607489154 -0.069279915935 -0.989350165428 0.128009934832 -81.736710386690 0.094042242543 -0.134223761475 -0.986478605177 -2188.498906624612 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994701.7936	0.993184366876 -0.056604806302 0.101885765917 368.397639157471 -0.069750619030 -0.988995275770 0.130472969035 -81.630726023621 0.093379144020 -0.136690308388 -0.986202867089 -2188.412715585331 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994701.8258	0.993132749499 -0.057344351560 0.101975326510 368.527245562474 -0.070815449054 -0.988472958784 0.133814729865 -81.629670177930 0.093126333805 -0.140117219133 -0.985745733369 -2188.329144979476 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994701.8944	0.992953201723 -0.059017949869 0.102765854161 369.161701878411 -0.072412853495 -0.988612104813 0.131918478106 -81.381599915427 0.093810009257 -0.138430443943 -0.985919212894 -2188.098735001840 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994701.9601	0.992946659994 -0.058909974755 0.102890938769 369.535922180217 -0.071845328709 -0.989308190312 0.126915536181 -81.104121375114 0.094314257401 -0.133412591069 -0.986562669776 -2188.029771933227 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994701.9926	0.993011444684 -0.057979925825 0.102793963477 369.653467964102 -0.071132055334 -0.989052870561 0.129285149721 -81.013448914267 0.094172721262 -0.135693579199 -0.986265051157 -2187.834543534845 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994702.0607	0.993074806440 -0.056619045575 0.102940334621 369.800549787283 -0.070404614587 -0.988253136688 0.135642648422 -80.942558382814 0.094051151289 -0.141950771411 -0.985395534512 -2187.759639887858 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994702.1276	0.992864900568 -0.056164877078 0.105189333123 369.815183520847 -0.070009885169 -0.988649493364 0.132931543474 -80.918487010697 0.096529297101 -0.139347356826 -0.985527477520 -2187.594822858350 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994702.1598	0.992824590230 -0.056317331522 0.105487872311 369.749411736755 -0.070214108634 -0.988620801868 0.133037171734 -81.037259462389 0.096795206406 -0.139489312439 -0.985481313741 -2187.828198750380 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994702.2285	0.992629379480 -0.056088710370 0.107428913994 369.396342535542 -0.070238383797 -0.988648320676 0.132819680267 -81.069951697044 0.098759730834 -0.139386350098 -0.985300949442 -2187.874302292056 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994702.2931	0.992368012199 -0.055372847567 0.110179744584 368.293902940244 -0.070097244842 -0.988416766307 0.134605617819 -81.511007279940 0.101450010497 -0.141301605918 -0.984754665658 -2187.937547442573 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994702.3253	0.992352329105 -0.055077911305 0.110468450726 367.821028918314 -0.069827430246 -0.988458654625 0.134438157092 -81.854447995344 0.101788923291 -0.141123746349 -0.984745197151 -2188.033018759447 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994702.3941	0.992578977191 -0.053467358658 0.109216370556 367.151111245428 -0.068480380866 -0.987963866560 0.138700525620 -82.249499245396 0.100485876996 -0.145150404508 -0.984293629257 -2188.190569272731 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994702.4264	0.992593574953 -0.052761333444 0.109426855272 366.890113809145 -0.067907796086 -0.987866771541 0.139670229170 -82.374950907972 0.100729966704 -0.146066708660 -0.984133116214 -2188.020161112151 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994702.4608	0.992660909493 -0.052571258223 0.108906297216 366.612580193067 -0.067448083374 -0.988165093309 0.137769751447 -82.537927816829 0.100374672172 -0.144104167787 -0.984458690862 -2188.413172421512 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994702.5292	0.992807649805 -0.050944972601 0.108340113785 366.277788769887 -0.065654806199 -0.988411530131 0.136865238563 -82.689598893244 0.100112021812 -0.142993905011 -0.984647310573 -2188.254651310789 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994702.5629	0.992964324253 -0.049928502827 0.107373159431 366.134919304981 -0.064414952309 -0.988613810391 0.135990616672 -82.645807276822 0.099360780389 -0.141950267733 -0.984874386311 -2188.229215782390 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994702.6297	0.993416735255 -0.048024498607 0.104004027084 365.820541714759 -0.061725529995 -0.989217986237 0.132807133285 -82.723556864459 0.096504658246 -0.138352532460 -0.985670039972 -2188.838451201841 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994702.6627	0.993468981567 -0.047310570263 0.103832040357 365.784226245032 -0.060698933069 -0.989676850088 0.129828240087 -82.764835285234 0.096617918564 -0.135282823526 -0.986084953476 -2188.543528563350 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994702.7281	0.993283740366 -0.048498475969 0.105049078781 365.587646513383 -0.060432179351 -0.991689912000 0.113574073345 -82.901420659727 0.098667942225 -0.119159625151 -0.987960333673 -2188.401717657092 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994702.7605	0.993196521436 -0.049776698834 0.105275590997 365.464716634646 -0.060862419193 -0.992623226158 0.104856553544 -82.910928920020 0.099279583685 -0.110550491380 -0.988899465628 -2188.508552664604 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994702.8281	0.993240490041 -0.050563383838 0.104482884526 365.368527437021 -0.061433476014 -0.992721554767 0.103584954148 -82.925234798351 0.098484805777 -0.109303517399 -0.989117527959 -2188.680842419816 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994702.8949	0.993464308573 -0.050900017675 0.102165824972 365.314237468746 -0.061800249178 -0.992386957759 0.106531006151 -83.054823513934 0.095965602135 -0.112148625808 -0.989046656602 -2189.065854592829 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994702.9271	0.993495958596 -0.051126042958 0.101744326545 365.304982955675 -0.062198579330 -0.992114390208 0.108813480194 -83.066182891546 0.095378807824 -0.114434105379 -0.988841604376 -2188.752093671917 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994702.9958	0.993579578426 -0.052352651436 0.100293674885 365.290793479062 -0.063150375592 -0.992175458907 0.107702779931 -82.997204839502 0.093870396808 -0.113344865918 -0.989111363787 -2188.956929095468 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994703.0605	0.993493294090 -0.054066407243 0.100239204940 365.324468462207 -0.064587664069 -0.992385748849 0.104875922551 -83.028991469380 0.093805694119 -0.110667741861 -0.989420609580 -2188.708726114167 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994703.0927	0.993554007248 -0.055023042670 0.099110541602 365.305658332782 -0.065388307433 -0.992365768652 0.104568400865 -83.074947855029 0.092600237215 -0.110375024275 -0.989566849730 -2189.075405605610 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994703.1592	0.993526185864 -0.055562219476 0.099088635921 365.273380870564 -0.066301551028 -0.991871228850 0.108607410940 -83.002535840967 0.092248698273 -0.114474036999 -0.989133900198 -2188.776642973402 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994703.2250	0.993508164551 -0.055589650258 0.099253804741 365.300973141061 -0.066367957728 -0.991843396664 0.108820819152 -82.940189978025 0.092394919548 -0.114701644618 -0.989093884100 -2188.762340443762 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994703.2575	0.993472205264 -0.055700816617 0.099550973856 365.294538315044 -0.066338266026 -0.992048492136 0.106953371670 -82.998922054098 0.092802003362 -0.112859241000 -0.989267698802 -2188.793120222539 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994703.2915	0.993381160500 -0.055333493940 0.100658205890 365.277363187367 -0.066182383981 -0.991962251351 0.107846112335 -83.029191019900 0.093881638328 -0.113794096260 -0.989058714961 -2188.566885513157 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994703.3590	0.993310050670 -0.054553257733 0.101779591810 365.363675211478 -0.065488299152 -0.992057693516 0.107390946594 -82.901450053483 0.095112701111 -0.113337878959 -0.988993477876 -2188.625558893537 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994703.3912	0.993200221275 -0.054671326574 0.102783104201 365.352881667697 -0.065465861843 -0.992339814148 0.104765997301 -82.965746973321 0.096268070468 -0.110782396201 -0.989171228504 -2188.630060785019 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994703.4599	0.993157433382 -0.054325760282 0.103378064825 365.374051990585 -0.065255983236 -0.992279207461 0.105468626109 -82.988919913692 0.096850240934 -0.111492987274 -0.989034551783 -2188.903539192587 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994703.5252	0.993149791627 -0.053777417834 0.103737556948 365.431182943150 -0.064873035792 -0.992168975841 0.106734308471 -82.950578508518 0.097185290129 -0.112732926462 -0.988861115968 -2188.961998280167 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994703.5575	0.993129115024 -0.053410663093 0.104124262112 365.507019204868 -0.064650115790 -0.992074613243 0.107741933743 -82.910542862559 0.097544468939 -0.113733296911 -0.988711188241 -2188.859408184856 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994703.6264	0.993222973685 -0.052198927355 0.103843134233 365.890310610262 -0.063568428486 -0.991965549902 0.109377340924 -82.648086729704 0.097299431879 -0.115237232659 -0.988561177047 -2188.820594854206 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994703.6588	0.993251546016 -0.051728161589 0.103805412360 366.133480391980 -0.063149365397 -0.991929983873 0.109941187656 -82.450242396438 0.097280645488 -0.115754500526 -0.988502590599 -2188.730721356949 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994703.6933	0.993259484982 -0.051669068901 0.103758868594 366.337871530224 -0.063303932110 -0.991670672624 0.112169020840 -82.390415825598 0.097098958143 -0.117981288244 -0.988257156793 -2188.728294353349 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994703.7625	0.993181890061 -0.052659100213 0.104003617339 366.836656832763 -0.064299612496 -0.991631833102 0.111945823556 -82.216272856253 0.097238331370 -0.117869956917 -0.988256737983 -2188.557357512398 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994703.7964	0.993267208295 -0.052861209961 0.103082226433 367.132927765043 -0.064439808429 -0.991566864742 0.112439600834 -82.063295871431 0.096269226727 -0.118325167346 -0.988297217824 -2188.792712531058 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994703.8635	0.993367787072 -0.052942526391 0.102066294671 367.676360412803 -0.064509031127 -0.991432896904 0.113575507219 -81.802808420018 0.095178907913 -0.119406448052 -0.988272773910 -2188.416072683438 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994703.9299	0.993410356778 -0.052906133920 0.101670074460 368.246111960334 -0.064573720138 -0.991249670440 0.115127431657 -81.605347121672 0.094689480485 -0.120933997892 -0.988134034653 -2187.995396798138 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994703.9623	0.993501213297 -0.052947776052 0.100756499490 368.608655669216 -0.064476756284 -0.991288963114 0.114843108231 -81.252254869103 0.093798118731 -0.120593219628 -0.988260688433 -2188.368992285296 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994704.0305	0.993260795642 -0.052928023136 0.103109728968 369.065221965266 -0.064420050412 -0.991672139939 0.111518715800 -80.979678703498 0.096348580404 -0.117409502323 -0.988398684650 -2188.405946336858 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994704.0955	0.993143487049 -0.051607798486 0.104893513948 369.496501603618 -0.063294786355 -0.991765617842 0.111331618536 -80.892776561039 0.098284200934 -0.117207484407 -0.988232068618 -2188.174290184973 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994704.1278	0.993142342150 -0.050758225225 0.105318045945 369.551392000920 -0.062630386882 -0.991656677412 0.112669733218 -80.811609996840 0.098720427819 -0.118493192700 -0.988035242496 -2188.015297552688 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994704.1623	0.993099161763 -0.049926828469 0.106119586807 369.668902134345 -0.062234339483 -0.991294479728 0.116026468751 -80.807211136869 0.099402926990 -0.121830071250 -0.987560880070 -2187.706588066577 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994704.2312	0.993149119946 -0.048681523709 0.106230573756 369.934417608787 -0.061294795094 -0.991012410812 0.118900587516 -80.692615861872 0.099487555230 -0.124597395104 -0.987207027673 -2187.768154908435 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994704.2962	0.992981516433 -0.048922699583 0.107676726768 369.875967384279 -0.061857253075 -0.990812647224 0.120266280991 -80.760868165156 0.100803711559 -0.126082780612 -0.986884868751 -2187.454841627163 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994704.3287	0.992996552711 -0.049998076631 0.107042228287 369.812897804038 -0.062778783147 -0.990838916902 0.119570335528 -80.808518429305 0.100083318740 -0.125452911823 -0.987038447187 -2188.096083449409 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994704.3978	0.992632123746 -0.052465295863 0.109219318979 369.121599132425 -0.065285433253 -0.990945310113 0.117325208585 -80.959026043518 0.102074870136 -0.123591201526 -0.987069367265 -2188.348821708583 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994704.4302	0.992462359298 -0.053180407672 0.110409735150 368.548355559017 -0.066398837408 -0.990584384403 0.119723731016 -81.181223422672 0.103003202703 -0.126152374601 -0.986648832471 -2188.436752629479 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994704.4644	0.992318533871 -0.053431330085 0.111575177805 367.882148870186 -0.067095366193 -0.990192726657 0.122542139328 -81.482770666265 0.103933340042 -0.129087013448 -0.986171589424 -2188.453000300561 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994704.5323	0.992171032228 -0.053781212778 0.112713015931 366.807406045803 -0.067332874232 -0.990475889730 0.120099108704 -81.930015026754 0.105180449018 -0.126748147979 -0.986342729546 -2188.598713033760 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994704.5657	0.992116873253 -0.054282749304 0.112949072301 366.305167332585 -0.067390334272 -0.990998857676 0.115671115372 -82.150158623535 0.105653455469 -0.122370941047 -0.986844820696 -2188.728275489038 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994704.6350	0.991980271584 -0.055089541710 0.113755365508 365.893337346013 -0.067427208701 -0.991902340241 0.107625828458 -82.294789979779 0.106905155697 -0.114432905315 -0.987662086883 -2188.868323833816 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994704.6676	0.991813578828 -0.056099852149 0.114711078108 365.771862035870 -0.068380423700 -0.992002791883 0.106087598482 -82.394524899997 0.107842211153 -0.113063112844 -0.987717970884 -2188.739742423996 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
